sample_id,shannon_index,growth_rate,yeast_type
Duodenum_Day21,1.7149948446426408,0.1256036845106426,Trichoderma_cbs_433_97_gca_003025105_Trias_v__1_0
Duodenum_Day35,1.1865869155886823,0.1615612097819765,Trichoderma_cbs_433_97_gca_003025105_Trias_v__1_0
Duodenum_Day7,1.2496187824769645,0.1496012224865115,Trichoderma_cbs_433_97_gca_003025105_Trias_v__1_0
Feces_Day1,2.7293903259840375,0.0771246849142205,Trichoderma_cbs_433_97_gca_003025105_Trias_v__1_0
Feces_Day21,1.6952905064999007,0.1123297219973748,Trichoderma_cbs_433_97_gca_003025105_Trias_v__1_0
Feces_Day35,1.5473232325185615,0.1104795268729012,Trichoderma_cbs_433_97_gca_003025105_Trias_v__1_0
Feces_Day7,0.8327936077405327,0.1214108481277593,Trichoderma_cbs_433_97_gca_003025105_Trias_v__1_0
Cecum_Day1,0.6156872398697791,0.179363851747993,Trichoderma_gca_002022785_ASM202278v1
Cecum_Day21,2.5019562448820247,0.0957639931756756,Trichoderma_gca_002022785_ASM202278v1
Cecum_Day35,2.5683491838123635,0.0672418972021565,Trichoderma_gca_002022785_ASM202278v1
Cecum_Day7,2.10861108283102,0.1029907968338001,Trichoderma_gca_002022785_ASM202278v1
Duodenum_Day21,1.7149948446426408,0.101479844742455,Trichoderma_gca_002022785_ASM202278v1
Duodenum_Day35,1.1865869155886823,0.1615205943972154,Trichoderma_gca_002022785_ASM202278v1
Duodenum_Day7,1.2496187824769645,0.1496014292048995,Trichoderma_gca_002022785_ASM202278v1
Feces_Day1,2.7293903259840375,0.1166757279133361,Trichoderma_gca_002022785_ASM202278v1
Feces_Day21,1.6952905064999007,0.1123296306519238,Trichoderma_gca_002022785_ASM202278v1
Feces_Day35,1.5473232325185615,0.1104795812717385,Trichoderma_gca_002022785_ASM202278v1
Feces_Day7,0.8327936077405327,0.1146208219163297,Trichoderma_gca_002022785_ASM202278v1
Cecum_Day1,0.6156872398697791,0.1793638365967364,Trichoderma_gca_003025115_Trici_v4_0
Cecum_Day21,2.5019562448820247,0.0957639931757204,Trichoderma_gca_003025115_Trici_v4_0
Cecum_Day35,2.5683491838123635,0.0786976579923834,Trichoderma_gca_003025115_Trici_v4_0
Cecum_Day7,2.10861108283102,0.1029916373072191,Trichoderma_gca_003025115_Trici_v4_0
Duodenum_Day21,1.7149948446426408,0.1084702025646086,Trichoderma_gca_003025115_Trici_v4_0
Duodenum_Day35,1.1865869155886823,0.1616833869358158,Trichoderma_gca_003025115_Trici_v4_0
Duodenum_Day7,1.2496187824769645,0.1495999241037023,Trichoderma_gca_003025115_Trici_v4_0
Feces_Day1,2.7293903259840375,0.1166751804996015,Trichoderma_gca_003025115_Trici_v4_0
Feces_Day21,1.6952905064999007,0.1123295711605802,Trichoderma_gca_003025115_Trici_v4_0
Feces_Day35,1.5473232325185615,0.1104796001625429,Trichoderma_gca_003025115_Trici_v4_0
Feces_Day7,0.8327936077405327,0.1231545639259171,Trichoderma_gca_003025115_Trici_v4_0
Cecum_Day1,0.6156872398697791,0.1793638756351514,Wickerhamomyces_NRRL_Y
Cecum_Day21,2.5019562448820247,0.0957639931789066,Wickerhamomyces_NRRL_Y
Cecum_Day35,2.5683491838123635,0.0613040201225832,Wickerhamomyces_NRRL_Y
Cecum_Day7,2.10861108283102,0.1029914363752042,Wickerhamomyces_NRRL_Y
Duodenum_Day21,1.714994844642641,0.1163213028319563,Wickerhamomyces_NRRL_Y
Duodenum_Day35,1.1865869155886823,0.1615203467795043,Wickerhamomyces_NRRL_Y
Duodenum_Day7,1.2496187824769645,0.1496006500354323,Wickerhamomyces_NRRL_Y
Feces_Day1,2.7293903259840375,0.0847060343203924,Wickerhamomyces_NRRL_Y
Feces_Day21,1.6952905064999007,0.112329721437463,Wickerhamomyces_NRRL_Y
Feces_Day35,1.5473232325185615,0.1104795492807468,Wickerhamomyces_NRRL_Y
Feces_Day7,0.8327936077405327,0.1153572497428795,Wickerhamomyces_NRRL_Y
Cecum_Day1,0.615687239869779,0.1158611650145056,Aspergillus_gca_000986645_ASM98664v1
Cecum_Day21,2.501956244882025,0.059173967246287,Aspergillus_gca_000986645_ASM98664v1
Cecum_Day35,2.5683491838123635,0.0627661329877734,Aspergillus_gca_000986645_ASM98664v1
Cecum_Day7,2.1086110828310196,0.0515592797108395,Aspergillus_gca_000986645_ASM98664v1
Duodenum_Day21,1.7149948446426413,0.0435114686337202,Aspergillus_gca_000986645_ASM98664v1
Duodenum_Day35,1.1865869155886823,4.019943095316264e-06,Aspergillus_gca_000986645_ASM98664v1
Duodenum_Day7,1.2496187824769645,0.0004974855897962,Aspergillus_gca_000986645_ASM98664v1
Feces_Day1,2.729390325984037,0.0719635268039482,Aspergillus_gca_000986645_ASM98664v1
Feces_Day21,1.6952905064999009,0.0762511569591077,Aspergillus_gca_000986645_ASM98664v1
Feces_Day35,1.547323232518562,0.0001178306565955,Aspergillus_gca_000986645_ASM98664v1
Feces_Day7,0.8327936077405328,0.0681340069498148,Aspergillus_gca_000986645_ASM98664v1
Cecum_Day1,0.615687239869779,0.1793639604887492,Aspergillus_gca_001515345_ASM151534v1
Cecum_Day21,2.501956244882025,0.0957639931746717,Aspergillus_gca_001515345_ASM151534v1
Cecum_Day35,2.5683491838123635,0.099901480607402,Aspergillus_gca_001515345_ASM151534v1
Cecum_Day7,2.1086110828310196,0.102989902268217,Aspergillus_gca_001515345_ASM151534v1
Duodenum_Day21,1.7149948446426413,0.1194912856496902,Aspergillus_gca_001515345_ASM151534v1
Duodenum_Day35,1.1865869155886823,0.1615205461128783,Aspergillus_gca_001515345_ASM151534v1
Duodenum_Day7,1.2496187824769645,0.1496013673965025,Aspergillus_gca_001515345_ASM151534v1
Feces_Day1,2.729390325984037,0.1166818938379252,Aspergillus_gca_001515345_ASM151534v1
Feces_Day21,1.6952905064999009,0.1123440564441012,Aspergillus_gca_001515345_ASM151534v1
Feces_Day35,1.547323232518562,0.1104796031324366,Aspergillus_gca_001515345_ASM151534v1
Feces_Day7,0.8327936077405328,0.1027076050831472,Aspergillus_gca_001515345_ASM151534v1
Cecum_Day1,0.615687239869779,0.17936394546521,Aspergillus_gca_001717485_ASM171748v1
Cecum_Day21,2.501956244882025,0.0957639931703268,Aspergillus_gca_001717485_ASM171748v1
Cecum_Day35,2.5683491838123635,0.0756497542600106,Aspergillus_gca_001717485_ASM171748v1
Cecum_Day7,2.1086110828310196,0.1029916711700473,Aspergillus_gca_001717485_ASM171748v1
Duodenum_Day21,1.7149948446426413,0.0980234330676836,Aspergillus_gca_001717485_ASM171748v1
Duodenum_Day35,1.1865869155886823,0.1615205916924351,Aspergillus_gca_001717485_ASM171748v1
Duodenum_Day7,1.2496187824769645,0.1496009082356927,Aspergillus_gca_001717485_ASM171748v1
Feces_Day1,2.729390325984037,0.0885434582696988,Aspergillus_gca_001717485_ASM171748v1
Feces_Day21,1.6952905064999009,0.1123298342107438,Aspergillus_gca_001717485_ASM171748v1
Feces_Day35,1.547323232518562,0.1104795914391555,Aspergillus_gca_001717485_ASM171748v1
Feces_Day7,0.8327936077405328,0.106749388981717,Aspergillus_gca_001717485_ASM171748v1
Cecum_Day1,0.615687239869779,0.1793639736663926,Aspergillus_gca_002234965_ASM223496v1
Cecum_Day21,2.501956244882025,0.0957639931755681,Aspergillus_gca_002234965_ASM223496v1
Cecum_Day35,2.5683491838123635,0.0921919012016738,Aspergillus_gca_002234965_ASM223496v1
Cecum_Day7,2.1086110828310196,0.1029915023426367,Aspergillus_gca_002234965_ASM223496v1
Duodenum_Day21,1.7149948446426413,0.0991686536447616,Aspergillus_gca_002234965_ASM223496v1
Duodenum_Day35,1.1865869155886823,0.1615205712963882,Aspergillus_gca_002234965_ASM223496v1
Duodenum_Day7,1.2496187824769645,0.1496013820237959,Aspergillus_gca_002234965_ASM223496v1
Feces_Day1,2.729390325984037,0.1032539864682267,Aspergillus_gca_002234965_ASM223496v1
Feces_Day21,1.6952905064999009,0.112329735297623,Aspergillus_gca_002234965_ASM223496v1
Feces_Day35,1.547323232518562,0.1104795974145899,Aspergillus_gca_002234965_ASM223496v1
Feces_Day7,0.8327936077405328,0.1086518415253169,Aspergillus_gca_002234965_ASM223496v1
Cecum_Day1,0.615687239869779,0.1793638839289996,Aspergillus_gca_002234975_ASM223497v1
Cecum_Day21,2.501956244882025,0.0957639931756145,Aspergillus_gca_002234975_ASM223497v1
Cecum_Day35,2.5683491838123635,0.0703896051556432,Aspergillus_gca_002234975_ASM223497v1
Cecum_Day7,2.1086110828310196,0.102991623092036,Aspergillus_gca_002234975_ASM223497v1
Duodenum_Day21,1.7149948446426413,0.0971701266289721,Aspergillus_gca_002234975_ASM223497v1
Duodenum_Day35,1.1865869155886823,0.1615205943971974,Aspergillus_gca_002234975_ASM223497v1
Duodenum_Day7,1.2496187824769645,0.1495992226838095,Aspergillus_gca_002234975_ASM223497v1
Feces_Day1,2.729390325984037,0.0875301680357611,Aspergillus_gca_002234975_ASM223497v1
Feces_Day21,1.6952905064999009,0.1123298239271047,Aspergillus_gca_002234975_ASM223497v1
Feces_Day35,1.547323232518562,0.1104795882723767,Aspergillus_gca_002234975_ASM223497v1
Feces_Day7,0.8327936077405328,0.1266591486701322,Aspergillus_gca_002234975_ASM223497v1
Cecum_Day1,0.615687239869779,0.179363947001106,Aspergillus_gca_002237265_ASM223726v1
Cecum_Day21,2.501956244882025,0.0957639931736442,Aspergillus_gca_002237265_ASM223726v1
Cecum_Day35,2.5683491838123635,0.0760838893717909,Aspergillus_gca_002237265_ASM223726v1
Cecum_Day7,2.1086110828310196,0.102991502059722,Aspergillus_gca_002237265_ASM223726v1
Duodenum_Day21,1.7149948446426413,0.12560368451009,Aspergillus_gca_002237265_ASM223726v1
Duodenum_Day35,1.1865869155886823,0.1615205892920491,Aspergillus_gca_002237265_ASM223726v1
Duodenum_Day7,1.2496187824769645,0.1496013942713096,Aspergillus_gca_002237265_ASM223726v1
Feces_Day1,2.729390325984037,0.1166751804997199,Aspergillus_gca_002237265_ASM223726v1
Feces_Day21,1.6952905064999009,0.1123298302135032,Aspergillus_gca_002237265_ASM223726v1
Feces_Day35,1.547323232518562,0.1104794612956679,Aspergillus_gca_002237265_ASM223726v1
Feces_Day7,0.8327936077405328,0.1316450081117999,Aspergillus_gca_002237265_ASM223726v1
Cecum_Day1,0.615687239869779,0.1793639603969168,Aspergillus_gca_002847045_Aspcand1
Cecum_Day21,2.501956244882025,0.0957639931755275,Aspergillus_gca_002847045_Aspcand1
Cecum_Day35,2.5683491838123635,0.0620996257605081,Aspergillus_gca_002847045_Aspcand1
Cecum_Day7,2.1086110828310196,0.1029916146021358,Aspergillus_gca_002847045_Aspcand1
Duodenum_Day21,1.7149948446426413,0.0849734234873345,Aspergillus_gca_002847045_Aspcand1
Duodenum_Day35,1.1865869155886823,0.1615210652975012,Aspergillus_gca_002847045_Aspcand1
Duodenum_Day7,1.2496187824769645,0.1496006525049674,Aspergillus_gca_002847045_Aspcand1
Feces_Day1,2.729390325984037,0.1163706328984083,Aspergillus_gca_002847045_Aspcand1
Feces_Day21,1.6952905064999009,0.1123312219086638,Aspergillus_gca_002847045_Aspcand1
Feces_Day35,1.547323232518562,0.1104795833646546,Aspergillus_gca_002847045_Aspcand1
Feces_Day7,0.8327936077405328,0.1057059113487937,Aspergillus_gca_002847045_Aspcand1
Cecum_Day1,0.615687239869779,0.1793639603711715,Aspergillus_HMR_AF_1038_GCA_002234975_2
Cecum_Day21,2.501956244882025,0.0957639931757095,Aspergillus_HMR_AF_1038_GCA_002234975_2
Cecum_Day35,2.5683491838123635,0.0818405476490615,Aspergillus_HMR_AF_1038_GCA_002234975_2
Cecum_Day7,2.1086110828310196,0.102991372061548,Aspergillus_HMR_AF_1038_GCA_002234975_2
Duodenum_Day21,1.7149948446426413,0.1104410858345719,Aspergillus_HMR_AF_1038_GCA_002234975_2
Duodenum_Day35,1.1865869155886823,0.1615335025006676,Aspergillus_HMR_AF_1038_GCA_002234975_2
Duodenum_Day7,1.2496187824769645,0.1495994483319023,Aspergillus_HMR_AF_1038_GCA_002234975_2
Feces_Day1,2.729390325984037,0.1149631538180613,Aspergillus_HMR_AF_1038_GCA_002234975_2
Feces_Day21,1.6952905064999009,0.1123298308826329,Aspergillus_HMR_AF_1038_GCA_002234975_2
Feces_Day35,1.547323232518562,0.1104795966884941,Aspergillus_HMR_AF_1038_GCA_002234975_2
Feces_Day7,0.8327936077405328,0.1316450081020135,Aspergillus_HMR_AF_1038_GCA_002234975_2
Cecum_Day1,0.615687239869779,0.1793637844008758,Aspergillus_HMR_AF_23_GCA_002234965_2
Cecum_Day21,2.501956244882025,0.0957639931767438,Aspergillus_HMR_AF_23_GCA_002234965_2
Cecum_Day35,2.5683491838123635,0.0897050501614282,Aspergillus_HMR_AF_23_GCA_002234965_2
Cecum_Day7,2.1086110828310196,0.1029875797207831,Aspergillus_HMR_AF_23_GCA_002234965_2
Duodenum_Day21,1.7149948446426413,0.0985060166482721,Aspergillus_HMR_AF_23_GCA_002234965_2
Duodenum_Day35,1.1865869155886823,0.1615205944817337,Aspergillus_HMR_AF_23_GCA_002234965_2
Duodenum_Day7,1.2496187824769645,0.1496014066633291,Aspergillus_HMR_AF_23_GCA_002234965_2
Feces_Day1,2.729390325984037,0.0775742318883234,Aspergillus_HMR_AF_23_GCA_002234965_2
Feces_Day21,1.6952905064999009,0.1123298336754668,Aspergillus_HMR_AF_23_GCA_002234965_2
Feces_Day7,0.8327936077405328,0.1141132241469088,Aspergillus_HMR_AF_23_GCA_002234965_2
Cecum_Day1,0.615687239869779,0.11811244927405,Aspergillus_IBT_18842_GCA_009193465_1
Cecum_Day21,2.501956244882025,0.0577252807083278,Aspergillus_IBT_18842_GCA_009193465_1
Cecum_Day35,2.5683491838123635,0.0634186983307193,Aspergillus_IBT_18842_GCA_009193465_1
Cecum_Day7,2.1086110828310196,5.483653742325657e-05,Aspergillus_IBT_18842_GCA_009193465_1
Duodenum_Day21,1.7149948446426413,0.0577339910761827,Aspergillus_IBT_18842_GCA_009193465_1
Duodenum_Day35,1.1865869155886823,0.0,Aspergillus_IBT_18842_GCA_009193465_1
Duodenum_Day7,1.2496187824769645,2.1604069964068332e-10,Aspergillus_IBT_18842_GCA_009193465_1
Feces_Day1,2.729390325984037,0.070542580113842,Aspergillus_IBT_18842_GCA_009193465_1
Feces_Day21,1.6952905064999009,0.0691889733753986,Aspergillus_IBT_18842_GCA_009193465_1
Feces_Day35,1.547323232518562,0.0550941063426847,Aspergillus_IBT_18842_GCA_009193465_1
Feces_Day7,0.8327936077405328,0.0690469502737455,Aspergillus_IBT_18842_GCA_009193465_1
Cecum_Day1,0.615687239869779,0.1793639084169583,Aspergillus_ibt_23096_gca_002849105_Aspste1
Cecum_Day21,2.501956244882025,0.0957639931756626,Aspergillus_ibt_23096_gca_002849105_Aspste1
Cecum_Day35,2.5683491838123635,0.0697291706180706,Aspergillus_ibt_23096_gca_002849105_Aspste1
Cecum_Day7,2.1086110828310196,0.1029917141726562,Aspergillus_ibt_23096_gca_002849105_Aspste1
Duodenum_Day21,1.7149948446426413,0.1256036844891211,Aspergillus_ibt_23096_gca_002849105_Aspste1
Duodenum_Day35,1.1865869155886823,0.1615353635074417,Aspergillus_ibt_23096_gca_002849105_Aspste1
Duodenum_Day7,1.2496187824769645,0.1496014165003643,Aspergillus_ibt_23096_gca_002849105_Aspste1
Feces_Day1,2.729390325984037,0.0795257912220224,Aspergillus_ibt_23096_gca_002849105_Aspste1
Feces_Day21,1.6952905064999009,0.1123298336734123,Aspergillus_ibt_23096_gca_002849105_Aspste1
Feces_Day35,1.547323232518562,0.1104795862638456,Aspergillus_ibt_23096_gca_002849105_Aspste1
Feces_Day7,0.8327936077405328,0.1057723878226699,Aspergillus_ibt_23096_gca_002849105_Aspste1
Cecum_Day1,0.615687239869779,0.1793639136617978,Aspergillus_IBT_28561_GCF_002847485_1
Cecum_Day21,2.501956244882025,0.0957639931764133,Aspergillus_IBT_28561_GCF_002847485_1
Cecum_Day35,2.5683491838123635,0.0905868426401957,Aspergillus_IBT_28561_GCF_002847485_1
Cecum_Day7,2.1086110828310196,0.102991714172737,Aspergillus_IBT_28561_GCF_002847485_1
Duodenum_Day21,1.7149948446426413,0.1024627744422606,Aspergillus_IBT_28561_GCF_002847485_1
Duodenum_Day35,1.1865869155886823,0.161524670555688,Aspergillus_IBT_28561_GCF_002847485_1
Duodenum_Day7,1.2496187824769645,0.1496013056122119,Aspergillus_IBT_28561_GCF_002847485_1
Feces_Day1,2.729390325984037,0.1161329417406612,Aspergillus_IBT_28561_GCF_002847485_1
Feces_Day21,1.6952905064999009,0.1123511509582893,Aspergillus_IBT_28561_GCF_002847485_1
Feces_Day35,1.547323232518562,0.1104795437300346,Aspergillus_IBT_28561_GCF_002847485_1
Feces_Day7,0.8327936077405328,0.1092709693337174,Aspergillus_IBT_28561_GCF_002847485_1
Cecum_Day1,0.615687239869779,0.1793639603661115,Aspergillus_IBT_29228_GCA_009193595_1
Cecum_Day21,2.501956244882025,0.0957639931770904,Aspergillus_IBT_29228_GCA_009193595_1
Cecum_Day35,2.5683491838123635,0.064572005526501,Aspergillus_IBT_29228_GCA_009193595_1
Cecum_Day7,2.1086110828310196,0.1029908873360146,Aspergillus_IBT_29228_GCA_009193595_1
Duodenum_Day21,1.7149948446426413,0.1047537584683131,Aspergillus_IBT_29228_GCA_009193595_1
Duodenum_Day35,1.1865869155886823,0.16155480727785,Aspergillus_IBT_29228_GCA_009193595_1
Duodenum_Day7,1.2496187824769645,0.1496014292042968,Aspergillus_IBT_29228_GCA_009193595_1
Feces_Day1,2.729390325984037,0.1166752160983676,Aspergillus_IBT_29228_GCA_009193595_1
Feces_Day21,1.6952905064999009,0.1123298336740831,Aspergillus_IBT_29228_GCA_009193595_1
Feces_Day35,1.547323232518562,0.1104795845186725,Aspergillus_IBT_29228_GCA_009193595_1
Feces_Day7,0.8327936077405328,0.1158122634971521,Aspergillus_IBT_29228_GCA_009193595_1
Cecum_Day1,0.615687239869779,0.1793638609656623,Aspergillus_IFM_58123_GCA_003850985_1
Cecum_Day21,2.501956244882025,0.0957639931756326,Aspergillus_IFM_58123_GCA_003850985_1
Cecum_Day35,2.5683491838123635,0.0649601361850965,Aspergillus_IFM_58123_GCA_003850985_1
Cecum_Day7,2.1086110828310196,0.1029909585161649,Aspergillus_IFM_58123_GCA_003850985_1
Duodenum_Day21,1.7149948446426413,0.1256036844965946,Aspergillus_IFM_58123_GCA_003850985_1
Duodenum_Day35,1.1865869155886823,0.1615388712814963,Aspergillus_IFM_58123_GCA_003850985_1
Duodenum_Day7,1.2496187824769645,0.1496009197912773,Aspergillus_IFM_58123_GCA_003850985_1
Feces_Day1,2.729390325984037,0.0655632667479691,Aspergillus_IFM_58123_GCA_003850985_1
Feces_Day21,1.6952905064999009,0.1123298342073365,Aspergillus_IFM_58123_GCA_003850985_1
Feces_Day35,1.547323232518562,0.1104795832572993,Aspergillus_IFM_58123_GCA_003850985_1
Feces_Day7,0.8327936077405328,0.1209820889753763,Aspergillus_IFM_58123_GCA_003850985_1
Cecum_Day1,0.615687239869779,0.1793638651452326,Aspergillus_NIH2624_GCF_000149615_1
Cecum_Day21,2.501956244882025,0.0957639931761339,Aspergillus_NIH2624_GCF_000149615_1
Cecum_Day35,2.5683491838123635,0.0698566180403438,Aspergillus_NIH2624_GCF_000149615_1
Cecum_Day7,2.1086110828310196,0.1029917141744296,Aspergillus_NIH2624_GCF_000149615_1
Duodenum_Day21,1.7149948446426413,0.1195826444612756,Aspergillus_NIH2624_GCF_000149615_1
Duodenum_Day35,1.1865869155886823,0.1615205141432442,Aspergillus_NIH2624_GCF_000149615_1
Duodenum_Day7,1.2496187824769645,0.1496006566552055,Aspergillus_NIH2624_GCF_000149615_1
Feces_Day1,2.729390325984037,0.1094215719808767,Aspergillus_NIH2624_GCF_000149615_1
Feces_Day21,1.6952905064999009,0.1123298299209982,Aspergillus_NIH2624_GCF_000149615_1
Feces_Day35,1.547323232518562,0.1104796044294659,Aspergillus_NIH2624_GCF_000149615_1
Feces_Day7,0.8327936077405328,0.1044646110669187,Aspergillus_NIH2624_GCF_000149615_1
Cecum_Day1,0.615687239869779,0.0800036891644052,Aspergillus_NRRL3357_GCF_000006275_2
Cecum_Day21,2.501956244882025,0.0591899408132566,Aspergillus_NRRL3357_GCF_000006275_2
Cecum_Day35,2.5683491838123635,0.052581939054715,Aspergillus_NRRL3357_GCF_000006275_2
Cecum_Day7,2.1086110828310196,0.0454170855106736,Aspergillus_NRRL3357_GCF_000006275_2
Duodenum_Day21,1.7149948446426413,4.195554522994338e-11,Aspergillus_NRRL3357_GCF_000006275_2
Duodenum_Day35,1.1865869155886823,0.0881547233736229,Aspergillus_NRRL3357_GCF_000006275_2
Duodenum_Day7,1.2496187824769645,0.0631199956510885,Aspergillus_NRRL3357_GCF_000006275_2
Feces_Day1,2.729390325984037,0.0703778986319694,Aspergillus_NRRL3357_GCF_000006275_2
Feces_Day21,1.6952905064999009,0.0733558526189315,Aspergillus_NRRL3357_GCF_000006275_2
Feces_Day35,1.547323232518562,3.84151601377937e-06,Aspergillus_NRRL3357_GCF_000006275_2
Feces_Day7,0.8327936077405328,0.0752921961120766,Aspergillus_NRRL3357_GCF_000006275_2
Cecum_Day1,0.615687239869779,0.1793639603643485,Aspergillus_NRRL_30797_GCA_002443215_2
Cecum_Day21,2.501956244882025,0.0957639931753657,Aspergillus_NRRL_30797_GCA_002443215_2
Cecum_Day35,2.5683491838123635,0.0999014806076772,Aspergillus_NRRL_30797_GCA_002443215_2
Cecum_Day7,2.1086110828310196,0.1029917141729956,Aspergillus_NRRL_30797_GCA_002443215_2
Duodenum_Day21,1.7149948446426413,0.125603684528516,Aspergillus_NRRL_30797_GCA_002443215_2
Duodenum_Day35,1.1865869155886823,0.1615205943976447,Aspergillus_NRRL_30797_GCA_002443215_2
Duodenum_Day7,1.2496187824769645,0.1496012330382516,Aspergillus_NRRL_30797_GCA_002443215_2
Feces_Day1,2.729390325984037,0.1065295004112207,Aspergillus_NRRL_30797_GCA_002443215_2
Feces_Day21,1.6952905064999009,0.1123298336831697,Aspergillus_NRRL_30797_GCA_002443215_2
Feces_Day35,1.547323232518562,0.1104795099017273,Aspergillus_NRRL_30797_GCA_002443215_2
Feces_Day7,0.8327936077405328,0.1241954907274859,Aspergillus_NRRL_30797_GCA_002443215_2
Cecum_Day1,0.615687239869779,0.1793639605054794,Aspergillus_RIB40_GCF_000184455_2
Cecum_Day21,2.501956244882025,0.0957639931757021,Aspergillus_RIB40_GCF_000184455_2
Cecum_Day35,2.5683491838123635,0.0699268749735238,Aspergillus_RIB40_GCF_000184455_2
Cecum_Day7,2.1086110828310196,0.1029902120275244,Aspergillus_RIB40_GCF_000184455_2
Duodenum_Day21,1.7149948446426413,0.1256036845005361,Aspergillus_RIB40_GCF_000184455_2
Duodenum_Day35,1.1865869155886823,0.1615296990549185,Aspergillus_RIB40_GCF_000184455_2
Duodenum_Day7,1.2496187824769645,0.1496014292043664,Aspergillus_RIB40_GCF_000184455_2
Feces_Day1,2.729390325984037,0.1166751804996105,Aspergillus_RIB40_GCF_000184455_2
Feces_Day21,1.6952905064999009,0.1123297230993937,Aspergillus_RIB40_GCF_000184455_2
Feces_Day35,1.547323232518562,0.1104796044480082,Aspergillus_RIB40_GCF_000184455_2
Feces_Day7,0.8327936077405328,0.1316450081020873,Aspergillus_RIB40_GCF_000184455_2
Cecum_Day1,0.6156872398697792,0.1793639558776243,Colletotrichum_CBS_518_97_GCA_004367935_1
Cecum_Day21,2.5019562448820256,0.0957639931755693,Colletotrichum_CBS_518_97_GCA_004367935_1
Cecum_Day35,2.568349183812363,0.0614455514281339,Colletotrichum_CBS_518_97_GCA_004367935_1
Cecum_Day7,2.1086110828310196,0.1029917112736057,Colletotrichum_CBS_518_97_GCA_004367935_1
Duodenum_Day21,1.714994844642641,0.0937280644853669,Colletotrichum_CBS_518_97_GCA_004367935_1
Duodenum_Day35,1.1865869155886823,0.16152059440335,Colletotrichum_CBS_518_97_GCA_004367935_1
Duodenum_Day7,1.2496187824769647,0.1496012994354378,Colletotrichum_CBS_518_97_GCA_004367935_1
Feces_Day1,2.7293903259840366,0.0817120507233701,Colletotrichum_CBS_518_97_GCA_004367935_1
Feces_Day21,1.6952905064999007,0.1123298310469426,Colletotrichum_CBS_518_97_GCA_004367935_1
Feces_Day35,1.547323232518562,0.1104795567791995,Colletotrichum_CBS_518_97_GCA_004367935_1
Feces_Day7,0.8327936077405328,0.1121848141426718,Colletotrichum_CBS_518_97_GCA_004367935_1
Cecum_Day1,0.6156872398697792,0.1793803026293702,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Cecum_Day21,2.5019562448820256,0.0957639931754384,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Cecum_Day35,2.568349183812363,0.0901287615403698,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Cecum_Day7,2.1086110828310196,0.1029916169913336,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Duodenum_Day21,1.714994844642641,0.1128774995856161,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Duodenum_Day35,1.1865869155886823,0.1615444935238231,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Duodenum_Day7,1.2496187824769647,0.1495969481323474,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Feces_Day1,2.7293903259840366,0.1166760415140155,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Feces_Day21,1.6952905064999007,0.1123298352837516,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Feces_Day35,1.547323232518562,0.1104795962074854,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Feces_Day7,0.8327936077405328,0.1316450081013253,Colletotrichum_cg_14_gca_000446055_Colletotrichum_gloeosporioides1
Cecum_Day1,0.6156872398697792,0.1793639604747237,Colletotrichum_gca_000696135_ASM69613v1
Cecum_Day21,2.5019562448820256,0.0957639931753218,Colletotrichum_gca_000696135_ASM69613v1
Cecum_Day35,2.568349183812363,0.0865806784297492,Colletotrichum_gca_000696135_ASM69613v1
Cecum_Day7,2.1086110828310196,0.1029914697281574,Colletotrichum_gca_000696135_ASM69613v1
Duodenum_Day21,1.714994844642641,0.1165184628339642,Colletotrichum_gca_000696135_ASM69613v1
Duodenum_Day35,1.1865869155886823,0.1615205756588702,Colletotrichum_gca_000696135_ASM69613v1
Duodenum_Day7,1.2496187824769647,0.1495995380754429,Colletotrichum_gca_000696135_ASM69613v1
Feces_Day1,2.7293903259840366,0.1166754256065628,Colletotrichum_gca_000696135_ASM69613v1
Feces_Day21,1.6952905064999007,0.1123298336734065,Colletotrichum_gca_000696135_ASM69613v1
Feces_Day35,1.547323232518562,0.1104795285406312,Colletotrichum_gca_000696135_ASM69613v1
Feces_Day7,0.8327936077405328,0.114668964902566,Colletotrichum_gca_000696135_ASM69613v1
Cecum_Day1,0.6156872398697792,0.0893747200940777,Colletotrichum_gca_001563125_CSAL01
Cecum_Day21,2.5019562448820256,0.0596435990421211,Colletotrichum_gca_001563125_CSAL01
Cecum_Day35,2.568349183812363,0.0642493532978898,Colletotrichum_gca_001563125_CSAL01
Cecum_Day7,2.1086110828310196,0.0403934904465916,Colletotrichum_gca_001563125_CSAL01
Duodenum_Day21,1.714994844642641,0.0,Colletotrichum_gca_001563125_CSAL01
Duodenum_Day35,1.1865869155886823,0.1052177969863445,Colletotrichum_gca_001563125_CSAL01
